id,partner,alcon_id,created_at,skus
54010,,1110fe211b11df78b818550cc084d3e4,2024-07-23 08:09:16,"[{""id"": ""66"", ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""1"", ""size"": ""30""}, {""id"": ""66"", ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""1"", ""size"": ""30""}]"
54011,,2e38fc26a3b8fc7d2574931a49803dcc,2024-07-23 08:09:18,"[{""id"": ""2"", ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": ""90""}]"
54012,,fe7507f60245a90c398d437a0a5719c6,2024-07-23 08:09:20,"[{""id"": ""12"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": """"}, {""id"": ""12"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": """"}, {""id"": ""12"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": """"}, {""id"": ""12"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": """"}, {""id"": ""44"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": ""15""}, {""id"": ""44"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": ""15""}, {""id"": ""44"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": ""15""}, {""id"": ""44"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": ""1"", ""size"": ""15""}]"
54013,bcom,c6f0cd57ed8c77dba8fc39119bc199fb,2024-07-23 10:00:01,[]
54014,bcom,9a1c8184ce99bce6d2ba2a4085e15e66,2024-07-23 10:00:01,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54015,bcom,4f032c1b3a4cc2ecc8da89a35fd11e33,2024-07-23 10:00:03,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54016,bcom,111216638e31faa97220874924f6ca87,2024-07-23 10:00:05,[]
54017,bcom,d83f6d9ba51bf3e319adcded06dac001,2024-07-23 10:00:06,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54018,bcom,d0b87d89e1c8b83bac0873469a2abb57,2024-07-23 10:00:07,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54019,bcom,ceba8b3cf1b22c1c29bf4ef6791e5ad8,2024-07-23 10:00:09,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54020,bcom,f9b47878a8c89b724628aa0aa3ffd482,2024-07-23 10:00:11,"[{""id"": 6, ""brand"": ""Air Optix Aqua"", ""quantity"": 1, ""size"": 6}]"
54021,bcom,77a51ff73189b6fbccd8e1d5cfd15c88,2024-07-23 10:00:13,"[{""id"": 6, ""brand"": ""Air Optix Aqua"", ""quantity"": 1, ""size"": 6}]"
54022,bcom,300b67fae396ffc08b4090c5d225c475,2024-07-23 10:00:15,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54023,bcom,27579d54a8df594c5160954736a61ef6,2024-07-23 10:00:17,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54024,bcom,50a73950bb9ebcf6d078d0316b3d5b60,2024-07-23 10:00:20,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54025,bcom,febb5a8de7d52562b1a7840d891c1a6d,2024-07-23 10:00:21,[]
54026,bcom,5ce0e0745193d4de2d1608ddcf50fe87,2024-07-23 10:00:24,[]
54027,bcom,6181ab8cc7b8dfdcf0e8d47d68c78284,2024-07-23 10:00:26,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54028,bcom,14acad3c00c5a495798b8736dacdcd31,2024-07-23 10:00:28,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54029,bcom,9776f2aac31c8d8bbb2e4406bf231a95,2024-07-23 10:00:33,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54030,bcom,0756d1091df6470c65cc60ca3af46416,2024-07-23 10:00:35,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54031,bcom,e4b401254a6a92638e91b25e2a23b025,2024-07-23 10:00:37,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54032,bcom,c660459be4a453a4b51e5fa2571511a8,2024-07-23 10:00:39,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54033,bcom,aeddfe7ec1efe1d2e31cabe82ff95c23,2024-07-23 10:00:42,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54034,bcom,2a66747953f2fb88540874e785908523,2024-07-23 10:00:44,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54035,bcom,a7cb1533c9a96418a4152b95bab76216,2024-07-23 10:00:48,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54036,bcom,c483f1235828533f233466b5066ffd77,2024-07-23 10:00:50,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54037,bcom,37d6bb923ea4ddb862040ab722d91529,2024-07-23 10:00:52,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54038,bcom,4779ce417986e66bfe96ae57f69d9e8e,2024-07-23 10:00:55,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54039,bcom,f08245efad9490948d24b73b59c3b411,2024-07-23 10:00:58,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54040,bcom,63e5b9c67fd6b25f612e50435f5c8bcb,2024-07-23 10:01:00,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54041,bcom,a0da24ab8e49c92da3ee14e3d95e318d,2024-07-23 10:01:02,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}, {""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54042,bcom,796f07e0d1c1d1256a70588d715e7959,2024-07-23 10:01:05,[]
54043,bcom,4ef065fdc6a8bc202e8a042e45ef7ae1,2024-07-23 10:01:06,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54044,bcom,95f19494fe632fce7f3598e69cbfafe5,2024-07-23 10:01:07,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54045,bcom,fa925584c9857db1f5ab036bfc48feb3,2024-07-23 10:01:14,"[{""id"": 9, ""brand"": ""Air Optix Colors"", ""quantity"": 1, ""size"": 2}, {""id"": 9, ""brand"": ""Air Optix Colors"", ""quantity"": 1, ""size"": 2}, {""id"": 9, ""brand"": ""Air Optix Colors"", ""quantity"": 1, ""size"": 2}, {""id"": 9, ""brand"": ""Air Optix Colors"", ""quantity"": 1, ""size"": 2}]"
54046,bcom,c6b5d827aaa310372abcad07056f9527,2024-07-23 10:01:17,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54047,bcom,81454f4834f74b4775ac6e545d7a586d,2024-07-23 10:01:19,"[{""id"": 53, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0411\u0430\u043b\u0430\u043d\u0441"", ""quantity"": 1, ""size"": 10}]"
54048,bcom,205c69f657a2ca43cf2fa8c8859206c6,2024-07-23 10:01:29,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54049,bcom,b1c4e771815cf33097656fd058d48872,2024-07-23 10:01:32,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54050,bcom,acab8dd12cf054895e85b42d9a61a1ad,2024-07-23 10:01:34,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54051,bcom,33185e900d14527d6ecf7fbb1225dd18,2024-07-23 10:01:36,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54052,,18c3a6557c241f600053927765ef6798,2024-07-23 12:07:25,"[{""id"": ""30"", ""brand"": ""DAILIES AquaComfort Plus"", ""quantity"": ""1"", ""size"": ""90""}]"
54053,kb-12,17c96cfb3cf942d85a54f87eb832e342,2024-07-23 12:16:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54054,kb-12,0c2a165e12276b78bbe1b49ca6898f2c,2024-07-23 12:19:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54055,kb-12,a3a1d89199f5c8fc84b753a0e47b9256,2024-07-23 12:30:03,"[{""id"": 70, ""brand"": ""TOTAL30 for Astigmatism"", ""quantity"": ""1"", ""size"": 3}]"
54056,kb-12,7c8b01b78e23064649635554559c3ead,2024-07-23 12:30:05,"[{""id"": 70, ""brand"": ""TOTAL30 for Astigmatism"", ""quantity"": ""1"", ""size"": 3}]"
54057,kb-12,102e83265fadbd437d2e34c06b0b5fc5,2024-07-23 12:33:03,"[{""id"": 2, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 90}]"
54058,kb-12,17b309166460c1ee90d03422ead77338,2024-07-23 12:36:03,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
54059,kb-12,f1830d8b106be0719e5413dd15b02ce0,2024-07-23 12:39:05,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54060,kb-12,97054f44632133b4a940604d8bfdb95b,2024-07-23 13:12:07,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
54061,kb-12,33400551628f7bcbfff123195047b703,2024-07-23 13:14:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
54062,kb-12,92e752720f825254c9e279cb8e1292d9,2024-07-23 13:33:04,"[{""id"": 66, ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""2"", ""size"": 30}]"
54063,,185e10d699b3e8c003a8e727b4ed55ac,2024-07-23 16:07:55,"[{""id"": ""9"", ""brand"": ""Air Optix Colors"", ""quantity"": ""1"", ""size"": ""2""}]"
54064,,48e60709fa21505351f562d2e5adf939,2024-07-23 16:21:36,"[{""id"": ""10"", ""brand"": ""Air Optix Night & Day Aqua"", ""quantity"": ""2"", ""size"": ""3""}]"
54065,kb-12,eb30a7a647c165cffe913e01224f1d9f,2024-07-23 18:35:04,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
54066,kb-12,451e86eef2ec5c393a88b0e150f19bcc,2024-07-23 18:37:03,"[{""id"": 66, ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""2"", ""size"": 30}]"
54067,kb-12,5b04df73c95ebd64a1976142144edd98,2024-07-23 19:04:04,"[{""id"": 66, ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""2"", ""size"": 30}]"
54068,kb-12,1af47fc54f0ff1ad1724fe9cc47901c6,2024-07-23 19:19:15,"[{""id"": 2, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 90}]"
54069,kb-12,109f83cde0e79f99f10e0ab8a82e2316,2024-07-23 19:19:19,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
54070,kb-12,708b192abb7358ab370606a342886612,2024-07-23 19:19:20,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
54071,kb-12,4ae19fcfc6518541d68be96eb5905dbc,2024-07-23 19:20:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54072,kb-12,fa8e1fc9d31d5d268c1103e42af6222a,2024-07-23 19:42:21,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54073,kb-12,643489d1afd48a921d1998434b55de3d,2024-07-23 19:42:24,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54074,kb-12,a508a5e8ff40fbebb9ffe2b831fac423,2024-07-23 19:42:28,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54075,kb-12,4e2e4c7ab40832b9d09cb505ee46afd0,2024-07-23 19:42:32,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
54076,kb-12,f7eeb26b3e9ca1ec7c7e9f7c285892cf,2024-07-24 01:05:23,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
54077,,2d52b7c935c1ea7059c8cad7a3b9a438,2024-07-24 08:09:03,"[{""id"": ""66"", ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""1"", ""size"": ""30""}, {""id"": ""66"", ""brand"": ""Precision1 for Astigmatism"", ""quantity"": ""1"", ""size"": ""30""}]"
54078,,86b310ea51b50858b96f640f6c5b4eca,2024-07-24 08:09:07,"[{""id"": ""8"", ""brand"": ""Air Optix plus HydraGlyde"", ""quantity"": ""1"", ""size"": ""6""}]"
54079,bcom,58599ba5516c5a49735b6cbf2e184639,2024-07-24 10:00:04,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54080,bcom,83e009ffa852b2001f6017ce642a713a,2024-07-24 10:00:06,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54081,bcom,8f7f1e08a9a2647d9acbea1a70db2e57,2024-07-24 10:00:14,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}, {""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54082,bcom,912b50f86723eb4750652aa5907951d4,2024-07-24 10:00:16,"[{""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": 1, ""size"": 30}]"
54083,bcom,7585cf3ca3d081e201d9e6e649ed180b,2024-07-24 10:00:20,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54084,bcom,f1ad0032a719ba166f157ad7b983b85e,2024-07-24 10:00:24,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54085,bcom,b6331c28dfe5d06890bdadd05dde50d7,2024-07-24 10:00:27,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54086,bcom,89d617097fa4e7afde68610ac5da4d02,2024-07-24 10:00:29,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
54087,bcom,1aec19848678dde8cf688da2c9a5837d,2024-07-24 10:00:33,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54088,bcom,2b97afeae18180247def183d4167eb69,2024-07-24 10:00:35,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54089,bcom,c3dfae02923d7d8b65e1df0b77f2bd30,2024-07-24 10:00:37,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54090,bcom,315f4b983ffdabebd44349c2ea068a51,2024-07-24 10:00:39,"[{""id"": 44, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": 1, ""size"": 15}]"
54091,bcom,a8b7e955e254ff9d244991fe6e7934e4,2024-07-24 10:00:41,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54092,bcom,b202f480657dbc45de6b7cfd9cf81411,2024-07-24 10:00:43,"[{""id"": 44, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": 1, ""size"": 15}]"
54093,bcom,ccf8cad14d848cc2db6575dd4b0e7635,2024-07-24 10:00:45,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54094,bcom,1e9b7ce49457970023200fc6b21a04cc,2024-07-24 10:00:47,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54095,bcom,f801ca33c8efc11a305f6c7e5e38a415,2024-07-24 10:00:50,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54096,bcom,0bed59cf5924a35fd9293938e16d9c95,2024-07-24 10:00:53,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54097,bcom,43f73171248b1938c9c631b4c3d0b5e3,2024-07-24 10:00:54,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54098,bcom,382b3fa22dd82dd70da921c14c64c086,2024-07-24 10:00:57,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
54099,bcom,5fd6a2c28e457244f7a9711baeb5fcd0,2024-07-24 10:00:59,"[{""id"": 44, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": 1, ""size"": 15}]"
54100,bcom,73416fc6bb2bf89bbd9e6e6b1ae4f311,2024-07-24 10:01:03,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54101,bcom,239e013906021e22b7df03dd79ae490e,2024-07-24 10:01:10,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
54102,bcom,16dddf08a339b6e748e521e8fc0b9747,2024-07-24 10:01:12,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54103,bcom,b8f35bdf8b81c04d24c8ace5be5e8049,2024-07-24 10:01:14,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54104,bcom,fb706f6051745a62a4dd9fd2f7064bf0,2024-07-24 10:01:16,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
54105,bcom,7334f2ca59da17c3aa416fa07f3ef9b8,2024-07-24 10:01:18,[]
54106,bcom,7e48d25e3bab92e7c872629bbeab193a,2024-07-24 10:01:18,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
